"","gene_names","YH_0","YH_1","YH_2","OH_0","OH_1","OH_2","Avg_Expr","Fold_Change","p_value","q_value"
"ENSMUSG00000037720","Tmem33",7.25484910722818,5.4857616996514,6.09866378188657,6.42055819314615,5.83909038402976,5.57933404187477,5.94632753968356,0.333430656571824,0.502079286272579,0.806254541952933
"ENSMUSG00000037722","Gnpnat1",2.63278237484274,3.02089684616369,2.57807646027823,2.10155595498806,2.90537015592656,2.12890704285099,2.37861105125521,0.365307509173016,0.234549810137763,0.738042890138791
"ENSMUSG00000037725","Ckap2",2.33613482547866,2.21553882390227,1.1229443373255,1.64755397935107,1.66550647203426,0.825634228109084,1.37956489316481,0.511974435737341,0.241512984550388,0.738042890138791
"ENSMUSG00000037730","Mynn",4.76170546625032,5.00164013296014,4.77212319173165,4.20765862888883,5.02589698599576,4.59277992561854,4.60877851350104,0.23637775014633,0.376982697135941,0.778830077681769
"ENSMUSG00000037731","Themis2",3.85393578306962,2.71609537762775,3.49925912493226,3.60375095285249,3.58604411644661,3.45542586274697,3.54840697734869,-0.191976882138812,0.551569743223726,0.813778557957168
"ENSMUSG00000037736","Limch1",4.32050633994277,4.72193584593245,4.87278936800624,4.55723852020722,5.27328462222017,5.32326917776846,5.05126410673195,-0.412853588771463,0.18453585349305,0.738042890138791
"ENSMUSG00000037740","Mrps26",3.72819263549805,5.01469450069279,5.28377734745411,5.2121490752053,5.38412926338567,5.46090307270111,5.35239380376403,-0.676838975882376,0.141184611578345,0.718332256457309
"ENSMUSG00000037742","Eef1a1",8.99711736748527,9.20519210303611,9.27462042645815,9.5319954500317,9.38480317293249,9.41230520495527,9.44303460930649,-0.284057976979979,0.153465018894872,0.72531739702281
"ENSMUSG00000037750","Fam222b",5.0133729260785,3.60911666951697,4.0160594516262,4.01489977188754,4.44081934706579,3.79548644264813,4.08373518720049,0.129114495206735,0.748815833661597,0.843868287926671
"ENSMUSG00000037752","Xkr8",1.7039511781359,0.726878289093683,2.53653786274328,2.28457039488483,2.7668431864328,2.89779996653906,2.64973784928557,-0.993948739294613,0.066938388316633,0.632950936361721
"ENSMUSG00000037754","Ppp1r16b",4.24179443141085,4.00831656373499,4.15310813520505,3.84408430677884,3.84498815668261,4.1105386414279,3.93320370162978,0.201202675153848,0.307849531048481,0.760509740366998
"ENSMUSG00000037761","Actr5",3.68635484964961,4.86123085806048,4.15003969277415,4.37921199264477,4.10168368928722,4.12750947335188,4.20280171842796,0.0297400817334592,0.927602568989585,0.863531743329078
"ENSMUSG00000037772","Mrpl23",0.075410775621652,0.19915657259552,1.28963973245967,2.30919656438321,0.964878403326534,0.759622875998056,1.3445659479026,-0.823163587676986,0.147308377490442,0.725000781123217
"ENSMUSG00000037773","Pced1a",2.74832597400359,1.66148967242296,2.88142578164804,2.23851480033785,2.50669079411531,3.00419754034921,2.58313437826746,-0.152720568909261,0.699525504230276,0.835181457913563
"ENSMUSG00000037787","Apopt1",3.98141429959997,5.19760594705716,5.43731430867304,5.42210514424447,5.40424918466734,4.81007801364863,5.21214411418681,-0.340032595743424,0.437264565762438,0.794344351328779
"ENSMUSG00000037788","Vopp1",4.68364593102743,4.5685611581277,4.88276530647313,4.55452745909307,5.0573506231391,4.8813856452079,4.83108790914669,-0.119430443937268,0.586289178587131,0.820326146051143
"ENSMUSG00000037791","Phf12",3.82349462471286,4.03454148248908,4.30564226687499,4.08426840530353,4.06618393149885,4.36769256069586,4.17271496583275,-0.1181555078071,0.587423388554353,0.820783422996846
"ENSMUSG00000037805","Rpl10a",3.09806746541232,3.46366168841712,3.17108830630539,3.58788100419049,4.11618174640549,3.61882595258744,3.77429623439447,-0.530023747682865,0.0517890436346841,0.608272657253713
"ENSMUSG00000037808","Fam76b",4.21521263491764,4.14398108782114,4.30564956222223,4.39360153671116,4.24265585341219,3.93641180091467,4.19088973034601,0.030724697974329,0.879196629298396,0.858649500902244
"ENSMUSG00000037815","Ctnna1",8.3521847080627,7.81888250797654,7.7050309951174,7.88862758516578,8.00092393059564,8.13205753528073,8.00720301701405,-0.0485036132951675,0.83833624736307,0.854124731471672
"ENSMUSG00000037816","Fbxw17",5.62832450543203,5.34530765912556,5.45657290781837,4.63088302887323,5.22127003183232,5.37499076129568,5.07571460733375,0.401020416791576,0.14788726396903,0.72531739702281
"ENSMUSG00000037818","3110057O12Rik",1.663590551149,2.15150166979093,2.04338300423113,1.37388203007721,0.811907472237688,2.29913033976311,1.49497328069267,0.457851794364354,0.276728992751173,0.751756559033424
"ENSMUSG00000037820","Tgm2",8.53079646556031,7.89985838000847,7.7815761015521,8.3405222133884,8.08621054778837,7.93024650125446,8.11899308747708,-0.04824943843678,0.856842950653361,0.855344916736828
"ENSMUSG00000037822","Smim14",6.91815960284223,7.50122415802586,7.58000977303042,7.71527564626461,7.65970340049938,7.63522474490175,7.67006793055525,-0.336936752589077,0.184372377640906,0.738042890138791
"ENSMUSG00000037824","Tspan14",6.55039126152283,6.15310205348264,6.02342614095792,6.43335509227398,5.78247409282877,5.94952559515481,6.05511826008586,0.187188225235278,0.48172256125705,0.802970188426346
"ENSMUSG00000037826","Ppm1k",1.61681405474875,1.63182603151985,1.46970888370397,1.07694896002815,1.00589577281963,1.82260779406025,1.30181750896934,0.270965481021515,0.333712622228279,0.766875025685529
"ENSMUSG00000037827","Gm5884",3.28189999077494,2.39661437057697,3.4429899266661,3.85506280681245,3.02248499949688,3.32086588039437,3.39947122890123,-0.358969799561895,0.341964248066447,0.768790262734967
"ENSMUSG00000037845","Fdxacb1",2.27356064686848,2.38255105786135,3.69944058337237,3.01845436012137,1.95781433062851,2.82658306071375,2.60095058382121,0.184233512212856,0.70187367196569,0.835623394847184
"ENSMUSG00000037846","Rtkn2",1.63395192811917,1.79279289667985,0.924632767042707,1.89863403471697,1.4736570502307,1.25481774621047,1.54236961038605,-0.0919104131054708,0.767363452858932,0.845300591517321
"ENSMUSG00000037847","Nmrk1",4.10179292675546,4.84793679300921,4.55963252723284,4.24354722657759,4.71741870250189,4.31949510337198,4.42682034415049,0.076300404848681,0.776248345036345,0.845584999745965
"ENSMUSG00000037851","Iars",4.45249000921845,4.2635828262604,3.72592652490983,3.85855795775909,3.42398685427677,4.28651895039466,3.85635458747684,0.290978532652718,0.36667187656802,0.776549099230215
"ENSMUSG00000037852","Cpe",7.16290486699521,7.12596099656134,6.4277100806251,6.72609551652447,6.94927811978134,7.06372942419806,6.91303435350129,-0.00750903877407367,0.977438160021162,0.870766470420778
"ENSMUSG00000037855","Zfp365",1.12775872601445,0,0.98412046664012,1.8448154646862,1.57324847903431,0.692975246675625,1.37034639679871,-0.666386665913854,0.152981811091754,0.72531739702281
"ENSMUSG00000037857","Nufip2",5.4527107350059,5.02413791228607,4.99251013623706,4.44200129079288,4.97682643379209,4.92357707532848,4.78080159997115,0.375651327871859,0.157902874771696,0.72531739702281
"ENSMUSG00000037860","Aim2",2.33514306539787,2.72140109746118,2.9869697006938,1.14409206511604,3.17672807470842,2.52742070466755,2.282746948164,0.398424339686948,0.460336729116866,0.79837934277805
"ENSMUSG00000037868","Egr2",7.0704644663014,6.80678803764624,5.9509442570593,6.37900573104257,6.27483564276261,6.57380015806996,6.40921384395838,0.200185076377268,0.543278514742718,0.811593760094967
"ENSMUSG00000037876","Jmjd1c",4.2017671474891,4.05165052021774,4.28779732293275,4.10425277975768,4.08489765677981,3.42383226730177,3.87099423461309,0.309410762266776,0.242043393717039,0.738042890138791
"ENSMUSG00000037885","Stk35",1.5837934442062,1.59657263462201,2.45272720572556,2.05903679730357,1.91962230052872,1.82427906631543,1.93431272138257,-0.0566149598646488,0.844806828731267,0.854190046107979
"ENSMUSG00000037887","Dusp8",3.96828432752999,4.02626890819055,4.11627325445056,3.81009344186453,3.84886827161046,4.10114578420201,3.920035832559,0.11690633083137,0.534572438625188,0.811438541872899
"ENSMUSG00000037890","Wdr19",1.59442433867013,2.09415835818386,1.60545166396298,0.822301048043247,1.36748848953583,1.72639093173138,1.30539348977015,0.45928463050217,0.155786238003518,0.72531739702281
"ENSMUSG00000037892","Pcdh18",2.44370212078268,3.41439941647893,2.88559974308668,1.44490555292218,1.12932258746627,2.41943371925682,1.66455395321509,1.25001314023434,0.0177799069260904,0.532539994818468
"ENSMUSG00000037894","H2afz",3.22211519115455,3.91431576152403,3.72120858323566,4.02488699931318,3.74602247816073,3.66800562942296,3.81297170229896,-0.193758523660871,0.448264499396119,0.796152950779945
"ENSMUSG00000037896","Rcor1",4.65583836988888,4.06217353191969,4.26247074298588,4.10677543606431,3.60293190406964,4.63746534349615,4.1157242278767,0.211103320388115,0.519417845898303,0.809586927969508
"ENSMUSG00000037902","Sirpa",3.23691197221951,2.3701224222432,2.37267912978467,2.08578154655269,1.42032609157207,2.19477103510927,1.90029289107801,0.759611617004452,0.0567037880704858,0.620704391252584
"ENSMUSG00000037904","Ankrd9",1.85901936178985,3.0567863930929,2.06003354480221,2.4313394737085,1.38935755074132,2.3260626993313,2.04891990792704,0.276359858634618,0.526808023981979,0.81054159243497
"ENSMUSG00000037905","Bri3bp",1.42102127410647,1.23453810789703,0.506401878398663,1.42454591756113,1.5973118631423,0.0605685971541158,1.02747545928585,0.0265116275148755,0.95567815604652,0.868540707884847
"ENSMUSG00000037916","Ndufv1",6.31701638354148,6.92839401239822,6.85978323776156,7.06459188679144,6.82457694049783,6.84693202511828,6.91203361746918,-0.210302406235429,0.385752996701632,0.781123631640926
"ENSMUSG00000037921","Ddx60",2.58317726375474,1.88230263098262,2.96010575602343,1.67845056286422,3.10156940123635,3.36295374517076,2.71432456975711,-0.23912935283685,0.64525976193099,0.831114023668411
"ENSMUSG00000037922","Bank1",0,1.06457938476696,1.26190986778957,0.93937554193728,2.17486018565432,0.540673063123668,1.21830293023842,-0.442806512719576,0.41443272585741,0.789596727477395
"ENSMUSG00000037926","Ssh2",5.66291470734725,5.03398675386549,5.11142365872671,5.14738404209582,5.09807420482856,5.240753177739,5.16207047488779,0.107371231758696,0.646566137250085,0.831114023668411
