"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ndufv3",0.156813739084279,-0.467928859714701,0.243,0.275,1
"Snx5",0.156852154330346,-0.308367078423992,0.07,0.11,1
"Vasp",0.158746332219059,-0.313511717430895,0.299,0.341,1
"Bst2",0.159350402760963,-0.272553249934393,0.518,0.549,1
"Srp54b",0.161697202358665,-0.31876259647944,0.102,0.143,1
"Fam65a",0.163741332550509,-0.360332616666921,0.123,0.165,1
"Ik",0.167012670834277,-0.378594007541844,0.091,0.132,1
"Pttg1",0.167776424305764,-0.407765156750414,0.205,0.242,1
"Pkp4",0.171606936221144,-0.309142000021744,0.117,0.165,1
"Arpc4",0.171924676087986,-0.344675592911372,0.231,0.275,1
"Hadh",0.174926491615712,-0.299083223374899,0.091,0.132,1
"Gnpda2",0.17837775560121,-0.266669027578453,0.1,0.143,1
"Tmem182",0.179506254359778,-0.260725540946881,0.081,0.121,1
"Gcc2",0.181084114061449,-0.286553603698089,0.081,0.121,1
"Ccny",0.187721303158212,-0.254910701803334,0.072,0.11,1
"Slirp",0.18928612640569,-0.507263606300054,0.177,0.22,1
"Arhgap29",0.193223509830544,-0.269814847446863,0.249,0.297,1
"Efnb1",0.193654905696092,-0.294683256398726,0.156,0.198,1
"Arap3",0.218374375177858,-0.351145358187206,0.135,0.176,1
"Mecom",0.22258885801192,-0.254705877666962,0.114,0.154,1
"Pnn",0.22396623692177,-0.293927163115862,0.191,0.231,1
"Itch",0.225926365954368,-0.255560087102013,0.084,0.121,1
"Gm10073",0.227315244078811,-0.258646549102821,0.259,0.297,1
"Aig1",0.232505439930519,-0.265657256210842,0.075,0.11,1
"BC005561",0.234850083837739,-0.259708992839137,0.116,0.154,1
"Macf1",0.239125432411131,-0.324896663943856,0.161,0.198,1
"Etnk1",0.244449043638774,-0.303037399563536,0.088,0.121,1
"Gata2",0.247121156264366,-0.283852826170326,0.184,0.22,1
"Asah1",0.263373377454548,-0.27667079795592,0.161,0.198,1
"Pum2",0.275445946284094,-0.298118729174964,0.089,0.121,1
"Naa15",0.278225835443418,-0.415748137579734,0.093,0.121,1
"Gm6133",0.283659756937759,-0.330997259871296,0.145,0.176,1
"Rps26-ps1",0.292465783540625,-0.33570461485409,0.189,0.22,1
"Bet1l",0.294914245833482,-0.267546630831958,0.091,0.121,1
"Mif",0.296563192673947,-0.25965488926523,0.235,0.264,1
"Psmb7",0.298480794875844,-0.346070952872908,0.187,0.22,1
"Fam212a",0.30049765974708,-0.321391407409133,0.207,0.231,1
"Arhgef1",0.306937734598901,-0.356950501412346,0.219,0.231,1
"Cops4",0.307927958509654,-0.268461317894048,0.091,0.121,1
"mt-Atp8",0.308344337220189,-0.290683997679149,0.093,0.121,1
"Dync1i2",0.310852030814427,-0.263474801699219,0.236,0.275,1
"Dpysl2",0.311335382837793,-0.252822968559484,0.319,0.352,1
"Napa",0.316230269513017,-0.290587515511907,0.123,0.154,1
"Pla2g16",0.318717876254774,-0.304218565931961,0.135,0.165,1
"Phf5a",0.324074967988042,-0.279008331463652,0.105,0.132,1
"Psmb3",0.332628186061293,-0.26691118197737,0.357,0.374,1
"Uqcrq",0.333330608974504,-0.254800302268848,0.377,0.385,1
"Lipa",0.33466609322956,-0.277911670725368,0.095,0.121,1
"Dst",0.338643003737148,-0.256222014217921,0.156,0.187,1
"Rpl36-ps3",0.33889018199412,-0.359831409212315,0.137,0.165,1
"Akap12",0.339202436899872,-0.383987314488843,0.152,0.176,1
"Rps10",0.349638497279089,-0.259581148204776,0.643,0.604,1
"Ogfr",0.351273194889679,-0.263874646250007,0.084,0.11,1
"Tmem147",0.356957869544704,-0.278431583313316,0.149,0.176,1
"Triap1",0.35847118250123,-0.259213533931044,0.084,0.11,1
"Zfp706",0.359049923594981,-0.289887893159392,0.208,0.231,1
"Cnot2",0.363462826284611,-0.35033535071339,0.086,0.11,1
"Mrpl57",0.382462518664038,-0.252376813175608,0.126,0.154,1
"Rnf187",0.393159288275846,-0.345335903196111,0.217,0.231,1
"Uba1",0.394162034936624,-0.323794632350231,0.131,0.154,1
"Adgrg1",0.401940287540671,-0.25660369372365,0.263,0.286,1
"Trim12a",0.409738277499436,-0.292342335777496,0.107,0.132,1
"H2-T23",0.411981065417939,-0.255701489076329,0.165,0.187,1
"Dusp3",0.415998637309216,-0.298634137127164,0.522,0.484,1
"Gda",0.417169531699282,-0.284263999721971,0.098,0.121,1
"Trim24",0.425829888372263,-0.303285402029313,0.089,0.11,1
"Rbm4b",0.43505981783684,-0.263088918522425,0.145,0.165,1
"Taf1d",0.448617919363472,-0.274784498000474,0.11,0.132,1
"H2-T22",0.45401006438102,-0.283423271543351,0.238,0.253,1
"Myh9",0.470120449660134,-0.313689236613665,0.145,0.165,1
"Zfp36",0.522335873465785,-0.29427687638475,0.158,0.176,1
"Cfl2",0.525889383741729,-0.302869222954173,0.177,0.187,1
"Wwtr1",0.52940321508533,-0.252002155591978,0.173,0.187,1
"Skp1a",0.540248531238165,-0.271619364434456,0.173,0.187,1
"Erg",0.545075096186006,-0.289250979902097,0.151,0.165,1
"Hes1",0.570238437357511,-0.402870699165819,0.303,0.297,1
"March5",0.573957701530172,-0.297548186050051,0.109,0.121,1
"Stat3",0.604854741822938,-0.269521952814125,0.142,0.154,1
"Acp1",0.622248134780933,-0.252532036706652,0.096,0.11,1
"Cbx3",0.62779492634595,-0.395429328055482,0.168,0.176,1
"Nap1l1",0.663020553051611,-0.297561675128481,0.123,0.132,1
"Rps18-ps3",0.668349273269873,-0.289320403734595,0.264,0.253,1
"Snrpb2",0.671281378936873,-0.312499015181915,0.151,0.154,1
"Timm13",0.680931098044889,-0.291739316054159,0.215,0.22,1
"Brd2",0.697834753029557,-0.272966659236385,0.112,0.121,1
"Hnrnpl",0.71432920494775,-0.250978282153649,0.182,0.187,1
"Cfdp1",0.718725624811295,-0.352270522550783,0.172,0.165,1
"Gm8730",0.727295853791868,-0.270083414641529,0.342,0.319,1
"Tma7",0.76307809555787,-0.25196387962796,0.275,0.264,1
"Atp6v1f",0.767777713729155,-0.288366295160209,0.27,0.264,1
"Pros1",0.809641504949306,-0.300114169231697,0.173,0.165,1
"Grasp",0.811982688749606,-0.256380005802712,0.14,0.143,1
"Zscan26",0.853608348002806,-0.258284206308773,0.11,0.11,1
"Rpl10-ps3",0.869716614601271,-0.263991710049818,0.257,0.22,1
"Pcdh17",0.871631622347815,-0.275953619928666,0.156,0.143,1
"Baz2b",0.874837482424073,-0.254993463007895,0.138,0.121,1
"Eif5b",0.892128300776791,-0.253805681228546,0.215,0.198,1
"Mpc2",0.955223993342864,-0.268621592250844,0.145,0.132,1
