"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Zfp521",1.21056111998531e-07,0.354878350478146,0.174,0.027,0.00167493236561168
"Hook3",1.25067586504031e-07,0.383798852832428,0.228,0.054,0.00173043512686978
"Apc",1.26514070571546e-07,0.340274674595005,0.19,0.035,0.00175044868042791
"Gm43194",1.36593824100856e-07,0.274273769144211,0.207,0.043,0.00188991215025944
"Evi5",1.38224754761416e-07,0.268605163436668,0.228,0.054,0.00191247770687895
"Cst3",1.40389217228931e-07,0.273668380316279,0.973,0.837,0.00194242520957949
"Cul1",1.41039726628268e-07,0.270043049490194,0.283,0.082,0.00195142565762872
"Ltbp1",1.44072775463059e-07,0.450482160943455,0.217,0.051,0.00199339092130689
"Pum2",1.44222197348001e-07,0.306739239242349,0.272,0.078,0.00199545832250695
"Irx5",1.49841264500775e-07,0.411796636720714,0.152,0.019,0.00207320373563273
"Fam3c",1.52396242430634e-07,-1.20854395076597,0.326,0.467,0.00210855441027026
"Tmx2",1.60721389212726e-07,0.277355779176964,0.234,0.058,0.00222374114114728
"Sfrp1",1.65757660874295e-07,-1.27544281835565,0.011,0.16,0.00229342299585675
"Tmpo",1.70435670943047e-07,0.267869370446236,0.429,0.171,0.002358147943168
"Numa1",1.71124232063263e-07,0.388890301791744,0.185,0.035,0.00236767487482731
"Ubn2",1.77802373988675e-07,0.268593208608488,0.207,0.043,0.00246007364650731
"Grb2",1.78776708172079e-07,0.252321031632786,0.185,0.035,0.00247355453426889
"Fn1",1.83024540197183e-07,0.444341138122117,0.418,0.163,0.00253232753816823
"Acvr1",1.83498845608334e-07,0.321804109696658,0.234,0.058,0.00253889002783691
"Ssrp1",1.9728534681235e-07,0.285499159405575,0.304,0.097,0.00272964005849568
"Ctsk",2.05072958652517e-07,0.318562877997033,0.234,0.058,0.00283738945591623
"Prpf38b",2.05564512401061e-07,0.318521980146856,0.277,0.086,0.00284419059358108
"Hsph1",2.06976415268906e-07,0.315311299087386,0.152,0.019,0.00286372568166058
"Nr2f6",2.0883164077002e-07,0.299088425620547,0.152,0.019,0.00288939458169399
"Tcaf1",2.10838119551899e-07,0.26725917427637,0.234,0.058,0.00291715622212007
"Bbx",2.31144903405766e-07,0.358233616909613,0.201,0.043,0.00319812088352217
"Gtf2i",2.52730928986589e-07,0.26956758421995,0.261,0.074,0.00349678513345844
"Tspan9",2.62601193920356e-07,0.279712190466201,0.245,0.066,0.00363335011908204
"She",2.68831166825153e-07,0.404895905154746,0.179,0.035,0.00371954802419281
"Fnbp1l",2.72212270112974e-07,0.349027937873712,0.207,0.047,0.00376632896928311
"Hipk1",2.75204217790651e-07,0.376228470167962,0.212,0.051,0.00380772555735144
"Txnl1",2.86405988993363e-07,0.250080148819863,0.304,0.101,0.00396271326371218
"Ccdc91",2.89982198722488e-07,0.277306881764948,0.152,0.019,0.00401219370152434
"Rere",2.92551724450931e-07,0.288003903595744,0.152,0.019,0.00404774565950308
"Ppp5c",2.92551724450931e-07,0.280705156599961,0.152,0.019,0.00404774565950308
"Hnrnph1",3.03885021888201e-07,0.25688473904216,0.402,0.156,0.00420455316284515
"Nufip2",3.28186656695481e-07,0.266534313067218,0.201,0.043,0.00454079058203867
"Pkd2",3.43630540774935e-07,0.301225360588684,0.158,0.023,0.004754472162162
"Prpf8",3.4743336916228e-07,0.276651712306155,0.212,0.051,0.0048070880957293
"Cdc5l",3.53305990497728e-07,0.254707684770696,0.234,0.062,0.00488834168452656
"Taf10",3.62726238610127e-07,0.283965676412078,0.179,0.035,0.00501868023740971
"Impad1",3.72165171197379e-07,0.256799914778489,0.201,0.043,0.00514927730868693
"Rbm5",3.92812189049406e-07,0.284674758821096,0.255,0.074,0.00543494944768759
"Dhx9",4.04409704005218e-07,0.368141333916825,0.147,0.019,0.0055954126646162
"C1qtnf2",4.04606353456715e-07,0.252880553613429,0.109,0.004,0.00559813350642711
"Spopl",4.09795631497967e-07,0.269016160004691,0.12,0.008,0.00566993235740587
"Polr2a",4.20226135733562e-07,0.326915813068613,0.174,0.031,0.00581424881400956
"Fam63b",4.3710229237089e-07,0.295115801227349,0.315,0.109,0.00604774731724363
"Hmgcl",4.40806712525201e-07,0.285776985836614,0.174,0.031,0.00609900167449868
"Zfp467",4.50488247616007e-07,0.279646389119673,0.245,0.07,0.00623295539401508
"Bex4",4.6494176205361e-07,0.365688108477868,0.212,0.051,0.00643293421977375
"Ndufb6",4.83638162685684e-07,0.279900321990783,0.337,0.125,0.00669161761891913
"Akirin2",5.2861900712289e-07,0.258651575377529,0.201,0.047,0.00731397258255231
"Ppp1r12c",5.29777845652305e-07,0.326461079650602,0.207,0.051,0.00733000627244529
"Nipbl",5.41872979382189e-07,0.296744625756886,0.223,0.058,0.00749735454273196
"Trnau1ap",5.42680122862448e-07,0.299983332010418,0.234,0.062,0.00750852217992484
"Ube2z",5.43244836453372e-07,0.287902909374933,0.136,0.016,0.00751633555716886
"Tns2",5.51607214643121e-07,0.371672234932929,0.261,0.082,0.00763203742180222
"Eprs",5.58510136619386e-07,0.282960995342677,0.272,0.082,0.00772754625026583
"Ccni",5.62282320426028e-07,0.30751857601946,0.228,0.062,0.00777973818541453
"Brd7",6.00942111248591e-07,0.310102526852688,0.152,0.023,0.00831463505123551
"Plxnc1",6.21668700468173e-07,0.268739159498714,0.152,0.023,0.00860140813967764
"Smad1",6.24766702696536e-07,0.282655978622056,0.179,0.035,0.00864427209850927
"Slmap",6.43277562370622e-07,0.340830779863746,0.174,0.035,0.00890038835295993
"Inafm1",6.64113486397217e-07,0.259008526723093,0.136,0.016,0.0091886741977919
"Arhgef12",6.67298869886934e-07,0.362119151220093,0.255,0.078,0.00923274716375561
"Klhl5",6.7144585290344e-07,0.337083503917873,0.234,0.066,0.00929012482077199
"Mat2a",6.72406950570337e-07,0.28762938702259,0.565,0.268,0.00930342256809118
"Fam133b",6.72649187563884e-07,0.280900017725261,0.201,0.047,0.0093067741591339
"Fto",6.77744439773746e-07,0.253933340994449,0.223,0.058,0.00937727206870955
"Ahnak",7.04487821558736e-07,0.274541222961133,0.799,0.412,0.00974729349908666
"Agfg1",7.23744144781385e-07,0.281973376561302,0.125,0.012,0.0100137239871952
"Ly6c1",7.30066586047806e-07,-1.22217775855986,0.179,0.362,0.0101012012845574
"Unc13b",7.59224307641243e-07,0.251431531950931,0.19,0.043,0.0105046275205242
"Nudt19",7.72741155301938e-07,0.272495550104521,0.114,0.008,0.0106916466247576
"Pds5b",7.86074905852363e-07,0.262931111721186,0.168,0.031,0.0108761323973733
"Tpra1",7.87293757790667e-07,0.270936986470471,0.152,0.023,0.0108929964327917
"Ptpru",8.79204095524383e-07,0.267353018161589,0.103,0.004,0.0121646678656754
"Ahsg",9.26051502880138e-07,0.354975447790541,0.473,0.206,0.0128128485938496
"Dynll1",9.52940768624273e-07,0.354912473263112,0.766,0.424,0.0131848884746854
"Ube2h",1.03297793369294e-06,0.25137937367395,0.245,0.074,0.0142922826905756
"Apold1",1.0601161065529e-06,0.372771808164434,0.418,0.179,0.0146677664502659
"Ric8",1.08280136719429e-06,0.309952506575494,0.158,0.027,0.0149816397165002
"Irf2bpl",1.09312686375339e-06,0.285146260960837,0.234,0.066,0.0151245032868919
"Mylip",1.10355384013618e-06,0.257213800099846,0.293,0.101,0.0152687709321242
"Fhl2",1.18333982251565e-06,0.274685483812167,0.158,0.027,0.0163726897843265
"Enpp2",1.20413964906181e-06,0.395809368351316,0.277,0.089,0.0166604761844191
"Dync1h1",1.27728491284303e-06,0.308170407096802,0.212,0.058,0.0176725140540962
"Rnf125",1.32867986698306e-06,0.263590190661235,0.12,0.012,0.0183836146395777
"Med13l",1.34244631361562e-06,0.366235407732438,0.147,0.023,0.0185740871951857
"Gm26802",1.36424095618491e-06,0.321300454638037,0.163,0.031,0.0188756378697745
"Pet100",1.53454378838452e-06,0.263119701169917,0.266,0.086,0.0212319478560883
"Pcbp4",1.56686730670608e-06,0.252257915061595,0.168,0.035,0.0216791760555853
"Smoc1",1.57061866441292e-06,0.378824665192634,0.332,0.128,0.0217310798408171
"Ganab",1.57817897221633e-06,0.256662347437638,0.185,0.043,0.0218356842595852
"H2-Q6",1.59141150881263e-06,-1.00266919871739,0.082,0.245,0.0220187696359316
"Yy1",1.66539787746279e-06,0.251174822819364,0.179,0.039,0.0230424450325751
"Insr",1.69633132848955e-06,0.274529162968756,0.158,0.027,0.0234704402609815
"Golim4",1.80508098885755e-06,0.273786573778234,0.321,0.121,0.0249751005618331
"Akap11",1.84958689523391e-06,0.250794359987982,0.109,0.008,0.0255908842824564
"Lamb1",1.90622223472128e-06,0.275091910618009,0.196,0.047,0.0263744908396036
"Cd164",1.91684611879621e-06,0.317328017053374,0.255,0.082,0.0265214828996643
"Atp6v1h",1.93654283552478e-06,0.276725297330102,0.152,0.027,0.0267940066723209
"Art4",1.97233007954767e-06,0.309770935472997,0.19,0.047,0.0272891589806215
"0610009O20Rik",2.01591657521999e-06,0.306396483204032,0.141,0.023,0.0278922217347437
"Arntl",2.04809133656692e-06,0.26790632606781,0.152,0.027,0.02833739173274
"Rock2",2.11768221114101e-06,0.303925261856808,0.228,0.07,0.0293002510733471
"Caskin2",2.27873084851188e-06,0.254269264609922,0.179,0.039,0.0315285200200104
"Akap12",2.28184165778309e-06,0.452266044189295,0.234,0.07,0.0315715611770868
"Slc7a1",2.28804502611703e-06,0.271438891282033,0.136,0.019,0.0316573909813552
"Ripply3",2.32487849402269e-06,0.309639318362106,0.125,0.016,0.032167018843298
"Spns2",2.34527774820023e-06,0.264729684704608,0.152,0.027,0.0324492629240984
"Msh2",2.83053818507359e-06,0.291286576660791,0.141,0.023,0.0391633263286782
"Rad50",2.85514850045208e-06,0.250726963963369,0.125,0.016,0.039503834652255
"Cog8",2.93074955027772e-06,0.250266026580353,0.185,0.047,0.0405498507776426
"Clic5",3.18561337486328e-06,0.363221868898781,0.185,0.047,0.0440761466546084
"Tmem164",3.20361736959041e-06,0.360875926993069,0.179,0.043,0.0443252499256529
"Adgrg6",3.28925748929863e-06,0.283685042268128,0.114,0.012,0.0455101666219359
"U2af2",3.43670990668673e-06,0.273373561648316,0.239,0.074,0.0475503182689175
"Atg101",3.50715337991984e-06,0.269264409927024,0.223,0.066,0.0485249741645709
"Pald1",3.64908806532176e-06,0.292138701774142,0.103,0.008,0.0504887824717919
"Prpf6",3.76806679407159e-06,0.264727443438606,0.141,0.023,0.0521349721627745
"Alad",3.7686372860582e-06,0.272731735417503,0.158,0.031,0.0521428654899013
"Mpst",4.04215538103768e-06,0.311225650095738,0.147,0.027,0.0559272618520374
"Ano6",4.21497899587383e-06,0.285549303392074,0.179,0.043,0.0583184493869103
"Heph",4.23246125946087e-06,0.251067253594307,0.103,0.008,0.0585603339859006
"Twsg1",5.06995856713628e-06,0.299588770125708,0.168,0.039,0.0701479467348975
"Dag1",5.15212628217499e-06,0.301582801611901,0.19,0.051,0.0712848192401731
"Stt3b",5.59315930328662e-06,0.301467649124167,0.223,0.07,0.0773869521202736
"Bmp4",5.69639363880936e-06,-1.06082036827395,0.087,0.241,0.0788153023865663
"Fdx1",5.7138816359705e-06,0.258447425470019,0.228,0.074,0.0790572663152879
"Mbd2",5.87749771215995e-06,0.296274408663672,0.136,0.023,0.081321058345445
"Ophn1",5.95512078974315e-06,0.271630050628575,0.12,0.016,0.0823950512468863
"Col4a4",6.11157391056769e-06,0.292021119729531,0.152,0.031,0.0845597366266145
"Dusp11",6.16869305170836e-06,0.349887309619129,0.179,0.047,0.0853500370634369
"Celf2",6.27008515590069e-06,0.259049683257706,0.136,0.023,0.0867528982170419
"Snrnp200",6.43965208744532e-06,0.297010705522433,0.125,0.019,0.0890990262818935
"Nkap",6.84192394990439e-06,0.256953919366278,0.158,0.035,0.0946648597708772
"Tlk1",7.36936358810721e-06,0.27188767901118,0.125,0.019,0.101962514605051
"Hipk3",7.60336185707969e-06,0.322514305809873,0.168,0.043,0.105200114654555
"Zfp664",8.01420316244747e-06,0.252749545516006,0.125,0.019,0.110884514955623
"Ifitm3",8.16381837924278e-06,-0.331363421829745,0.951,0.926,0.112954591095203
"Megf9",8.72113890595183e-06,0.362308580902559,0.13,0.023,0.12066567790275
"Tob2",8.82706148902799e-06,0.35306104086725,0.179,0.047,0.122131222762191
"Epha4",9.0563341775295e-06,0.290727444828215,0.239,0.082,0.125303439680298
"Nsd1",9.22781206486169e-06,0.352173535907676,0.13,0.023,0.127676007729426
"Rasal2",9.81231428229893e-06,0.340389519971857,0.147,0.031,0.135763180409888
"Calm2",1.01474637122177e-05,0.26804385927434,0.864,0.518,0.140400307922243
"Rnf138",1.11608125924949e-05,0.252557084774003,0.163,0.039,0.154421003029759
"Plekho1",1.31754628509387e-05,0.29238322552705,0.174,0.047,0.182295704005587
"Lum",1.44772626624953e-05,0.307633340948631,0.408,0.191,0.200307406198284
"Mga",1.53041587732546e-05,0.404999517916629,0.201,0.066,0.211748340786751
"Taok1",1.56825864575295e-05,0.28141414317026,0.207,0.066,0.216984266226378
"Fbxl12",1.59402408724898e-05,0.295773704076554,0.103,0.012,0.220549172711769
"4930402H24Rik",1.65403560168955e-05,0.286439936320117,0.179,0.051,0.228852365849766
"Rspry1",1.88172539172965e-05,0.29589882432183,0.125,0.023,0.260355525199714
"Cep170",2.18410242969638e-05,0.263405571027197,0.109,0.016,0.302192412172792
"Anapc1",2.34627062776545e-05,0.256755780029058,0.125,0.023,0.324630004057628
"Mllt6",2.53404233029252e-05,0.280774317000573,0.168,0.047,0.350610096819273
"Igf2r",2.92517964160723e-05,0.257816546048794,0.321,0.14,0.404727855212776
"Actg1",3.02928116479763e-05,0.250678234485805,0.935,0.615,0.4191313419614
"Plac8",3.08047548445791e-05,-0.915282026747936,0.011,0.113,0.426214588029597
"Usp16",3.22800121887866e-05,0.258267350678194,0.114,0.019,0.446626248644052
"Mrps11",3.52284381863182e-05,0.264092051943808,0.12,0.023,0.487420670745899
"H2-Ab1",3.67218169245758e-05,-1.07293678259864,0.027,0.14,0.508083058968431
"Slc12a6",3.85781660438687e-05,0.279921820355979,0.136,0.031,0.533767505382967
"H2-Aa",4.09914202026532e-05,-1.05194807620473,0.054,0.179,0.567157289923909
"Adh1",4.21320341321245e-05,0.294442185978416,0.245,0.093,0.582938824252074
"Trrap",4.37652349193744e-05,0.286579358632376,0.103,0.016,0.605535790344464
"Phlda1",4.88183286080329e-05,0.366254405792457,0.207,0.07,0.675450394620744
"Ctgf",5.29642360948572e-05,0.253072645985642,0.201,0.066,0.732813170608445
"Galnt11",5.74381810139876e-05,0.280592402966467,0.125,0.027,0.794714672509533
"Lyve1",5.74475698850135e-05,0.313176988843298,0.277,0.113,0.794844576929047
"Naa15",6.10053065071313e-05,0.258955411432135,0.163,0.047,0.844069420832668
"Tm4sf1",6.2625902606442e-05,0.273985751419033,0.989,0.949,0.866491988462732
"Tet3",6.44344861491448e-05,0.277541197630643,0.109,0.019,0.891515550359567
"Fyn",6.73374828933064e-05,0.261629808441879,0.147,0.039,0.931681413311787
"Nudt16l1",6.740532497677e-05,0.3494132477789,0.13,0.031,0.932620076378589
"H2-Eb1",7.05762012395079e-05,-0.829866438557357,0.022,0.125,0.976492320349832
"Slc39a1",7.51377071004529e-05,-0.872303731995714,0.272,0.377,1
"Dnmt3a",7.75263231315977e-05,0.252601702686748,0.125,0.027,1
"Ccdc71l",7.76406535006579e-05,0.260873755114471,0.13,0.031,1
"Edn1",9.01162030704351e-05,-1.16343490037353,0.163,0.296,1
"Efna5",0.000106294615418403,-0.674240711334683,0.016,0.113,1
"Ndufa4l2",0.000108412258620149,0.383633816761963,0.163,0.051,1
"Igf2",0.000108761159838337,0.385373973696614,0.223,0.086,1
"Ppp1r9b",0.000120906734209938,0.270839663816237,0.103,0.019,1
"Egr1",0.000125241938634383,0.304184686074871,0.75,0.475,1
"Tgfbr1",0.000130768943596519,0.295021332264453,0.103,0.019,1
"Fbln5",0.00013257675921787,-1.11340962981591,0.098,0.222,1
"H2-Q7",0.000148312582161142,-0.810279437138034,0.185,0.311,1
"Mrpl44",0.000149980677768172,0.274561448303578,0.109,0.023,1
"1110008P14Rik",0.000157283218383804,0.277255099432051,0.147,0.043,1
"AW112010",0.000174990856637426,-1.04743928427596,0.12,0.241,1
"Slk",0.000198774170777874,0.256805819850465,0.109,0.023,1
"Wsb2",0.000206041628534201,0.298017804459787,0.12,0.031,1
"Cyp4b1",0.000283600147250866,-0.9025105939971,0.065,0.175,1
"Nupr1",0.000301547919864264,-1.06157210039374,0.043,0.144,1
"Rcan1",0.000302983500163613,0.302618549229528,0.207,0.082,1
"Gnb1",0.000477086412528607,-0.682507929998229,0.63,0.588,1
"Cd36",0.000540397495812428,-0.600725252890351,0.435,0.518,1
"mt-Nd1",0.000694078644482286,-0.341676024765771,0.984,0.907,1
"Timp3",0.000829330251085331,0.309116182511193,0.728,0.471,1
"Nts",0.00250740051156831,0.605713070460696,0.141,0.058,1
"Lrrc8a",0.00257259569977999,-0.750076803338111,0.37,0.412,1
"Dcn",0.00258768578607647,0.280034523624435,0.853,0.685,1
"Isg15",0.00264028001679576,-0.822074262773387,0.185,0.276,1
"Cd200",0.00276831981733778,-0.609626856044567,0.603,0.545,1
"Serpinb6b",0.00279524437180236,-0.757926141196892,0.054,0.136,1
"Lrg1",0.00333657791881964,-0.583621468071732,0.12,0.218,1
"Rpl31",0.0038656537661487,-0.254844218688178,0.946,0.778,1
"Ssr4",0.00552099523759103,-0.264499972295924,0.435,0.237,1
"Stmn2",0.00952042685041924,-0.753923452057601,0.082,0.156,1
"Ctla2a",0.0100021000532454,-0.444470232137762,0.783,0.7,1
"Efemp1",0.0102944353259595,-0.704244474380113,0.098,0.171,1
"Cd24a",0.0115665142781401,-0.541133594125695,0.071,0.144,1
"Sat1",0.0130817230033997,-0.496341992272366,0.598,0.553,1
"Paip1",0.0147625942416841,-0.784184134209244,0.13,0.198,1
"Abhd2",0.0156615013250877,-0.745033841908505,0.163,0.23,1
"Cldn5",0.0169667951579447,-0.466531798923402,0.13,0.206,1
"S100a6",0.0200593082398647,-0.670602594900008,0.386,0.409,1
"Pim1",0.0221734403048309,-0.901845661182889,0.288,0.323,1
"Capza2",0.0251249618761912,-0.321392977740429,0.435,0.257,1
"1810058I24Rik",0.026528974279214,-0.268151229911823,0.272,0.152,1
"Igfbp7",0.0297721042509781,-0.592824652885275,0.484,0.467,1
"Marf1",0.0305361163848489,-0.636029476592917,0.12,0.179,1
"Srsf2",0.0363731390413501,-0.67053053536173,0.478,0.436,1
"Irf7",0.0379507926013059,-0.592613297155062,0.06,0.113,1
"Sfpq",0.0379638058128178,-0.283260118648724,0.402,0.237,1
"Tspan12",0.0394826807013878,-0.282752365871755,0.201,0.113,1
"Ier3",0.0403777033734399,-0.653181756053601,0.457,0.436,1
"Capn2",0.0469106031339885,-0.258591066420237,0.364,0.226,1
"Banf1",0.0491783648210615,-0.253504832845604,0.234,0.136,1
"Prdx6",0.0535645571726096,-0.504499393302198,0.261,0.16,1
"Slc6a6",0.0556982963108763,-0.558396107602327,0.076,0.128,1
"Skp1a",0.0599617462171794,-0.292298630643846,0.31,0.195,1
"Cyr61",0.0646681877750493,-0.42493314652564,0.554,0.525,1
"Iigp1",0.0658284181789642,-0.713474848234478,0.234,0.276,1
"Gsk3b",0.0661090703267988,-0.309127688473383,0.337,0.214,1
"Ldha",0.0678402533938873,-0.259180882555234,0.62,0.377,1
"Plscr1",0.0735038508210556,-0.428678528670994,0.076,0.125,1
"Ndufa12",0.0849406678857418,-0.267121948779119,0.353,0.226,1
"Lbr",0.0885870192015251,-0.279869659651186,0.201,0.125,1
"Ndufb10",0.0935090277543801,-0.263241095853368,0.397,0.261,1
"Ace",0.095202129564917,-0.477428840702763,0.071,0.113,1
"Prrc2c",0.0963631411824068,-0.320892377606823,0.348,0.226,1
"Tram1",0.0967596512263058,-0.335061683290232,0.37,0.237,1
"Osbpl9",0.104115333422434,-0.250954467205049,0.245,0.16,1
"Dusp3",0.105453559599103,-0.611004318146845,0.527,0.436,1
"Gpihbp1",0.105481917603662,-0.6556296556563,0.38,0.374,1
"Ncoa3",0.105776690054136,-0.531202466728501,0.109,0.152,1
"Cxcl12",0.108281342397609,-0.789251481492173,0.212,0.241,1
"Scp2",0.108873123049242,-0.276172867070297,0.484,0.307,1
"Gm10076",0.110592794057195,-0.253963753068484,0.462,0.304,1
"Csrp1",0.123180241118173,-0.281979379183446,0.228,0.148,1
"Atf3",0.126435040689199,-0.332509432816799,0.37,0.401,1
"Copz1",0.127159585328818,-0.272201562368963,0.152,0.093,1
"Fez2",0.13105351279831,-0.292972811487465,0.207,0.132,1
"Id1",0.133700153411958,-0.551957637107942,0.592,0.482,1
"Ifit1",0.138030654755015,-0.487921159771791,0.076,0.113,1
"Rbm3",0.146949156620931,-0.529812133791903,0.402,0.381,1
"Rpl23a-ps3",0.152262186726772,-0.296690435220225,0.815,0.626,1
"Serpinb9",0.154560176566425,-0.264034512760087,0.185,0.121,1
"PISD",0.15882338145589,-0.257849113760684,0.163,0.105,1
"Fzd6",0.163583484375947,-0.276031889409684,0.196,0.132,1
"Ssr1",0.170219803925675,-0.388858414883534,0.364,0.245,1
"Xaf1",0.172196096845731,-0.578818702576599,0.114,0.148,1
"Supt16",0.175743859824085,-0.300120343900276,0.19,0.125,1
"Slc3a2",0.18912548568508,-0.283358198518731,0.565,0.362,1
"Clasp2",0.190917876756964,-0.502427940058024,0.098,0.128,1
"Picalm",0.194018815883192,-0.323868845866481,0.168,0.113,1
"Psme1",0.198171286407283,-0.268615736196162,0.386,0.268,1
"Aqp1",0.207872806216344,-0.488388560430697,0.408,0.389,1
"Maml2",0.212507240453373,-0.250453623157798,0.147,0.097,1
"Capg",0.215618681612922,-0.279050722027097,0.196,0.132,1
"Pan3",0.221520465378939,-0.534567201160515,0.12,0.148,1
"Actn1",0.222878699758502,-0.30885826775571,0.266,0.187,1
"C1qtnf9",0.224540111336918,-0.476544206608549,0.076,0.105,1
"Pdcd4",0.22476712450189,-0.559117683939266,0.163,0.187,1
"Pcnp",0.233088779386824,-0.305324109773382,0.332,0.23,1
"Pla2g16",0.234601761053643,-0.427418400577551,0.13,0.163,1
"Cxcl1",0.236013569153675,-0.488293234430952,0.147,0.175,1
"B4galt1",0.239341228845359,-0.670068118504851,0.125,0.152,1
"Capzb",0.24264296135041,-0.310374614083075,0.484,0.327,1
"Spry2",0.24391510588693,-0.559684242145349,0.147,0.171,1
"Eif4a1",0.266155477282791,-0.278076144554343,0.663,0.447,1
"Rbp7",0.266952353269639,-0.521695113703681,0.098,0.125,1
"Sgk1",0.267246181138268,-0.346022777875665,0.576,0.37,1
"Rpl15",0.281459267495392,-0.263756891530876,0.832,0.584,1
"4933434E20Rik",0.287988456250416,-0.30911253962091,0.168,0.121,1
"Rhoa",0.29227552204216,-0.451882735429631,0.717,0.518,1
"Rasl11a",0.296412849964268,-0.442642700259873,0.076,0.101,1
"Lgals9",0.300418017375011,-0.39913268750695,0.283,0.202,1
"Fxyd5",0.301592794216762,-0.580446399066874,0.391,0.346,1
"Wtap",0.304544415497003,-0.688325799184445,0.19,0.202,1
"Serping1",0.304646413271686,-0.564793348948398,0.163,0.179,1
"Cbx3",0.30612647619237,-0.663508094139097,0.353,0.319,1
"Kdm6b",0.310759695047597,-0.51992028838027,0.261,0.265,1
"Nmt2",0.318626774037141,-0.285341073409108,0.179,0.132,1
"Mkl2",0.329598306293394,-0.278220024119974,0.179,0.128,1
"Tubb5",0.334740116220596,-0.343743045083522,0.745,0.549,1
"Rgcc",0.338072773344882,-0.376704943449878,0.087,0.109,1
"Gadd45b",0.340334051202106,-0.290434276688429,0.196,0.144,1
"Wdr89",0.340994222669755,-0.342751091846232,0.734,0.525,1
"Rps26",0.346231253779741,-0.302857275249307,0.821,0.588,1
"Sept2",0.35292672289479,-0.335232080491211,0.332,0.237,1
"Lgals3bp",0.360582546890031,-0.255434875531248,0.114,0.082,1
"Mrpl33",0.36099179647839,-0.442420984797304,0.315,0.23,1
"Sod3",0.369921097102298,-0.275995903290554,0.109,0.078,1
"Gm10036",0.373202560242795,-0.382321700387991,0.342,0.253,1
"Cdkn1b",0.376499338647607,-0.512438550821447,0.13,0.144,1
"Ephx2",0.378125452133532,-0.304838434685156,0.228,0.171,1
"Timm8b",0.381695626634916,-0.297539242686213,0.19,0.144,1
"Myh9",0.388540258011057,-0.582746618003539,0.272,0.261,1
"Dhrs3",0.393754494735307,-0.336172678751765,0.196,0.144,1
"F11r",0.397521137086027,-0.272528310019645,0.179,0.14,1
"Flot1",0.400978671290424,-0.253812085690792,0.168,0.128,1
"Lmcd1",0.412673509280804,-0.389231115811398,0.098,0.117,1
"Cmip",0.415930596412911,-0.399695315403038,0.163,0.179,1
"Akt1s1",0.418117293429143,-0.299162311171601,0.141,0.105,1
"Tmf1",0.423155578388134,-0.272853756641565,0.136,0.101,1
"Cirbp",0.430634532660635,-0.596164187351386,0.272,0.257,1
"Anxa2",0.446917456024176,-0.275731445540395,0.772,0.572,1
"Rps26-ps1",0.455566930579733,-0.464799122433006,0.348,0.257,1
"Tmem158",0.457101670561931,-0.453055524076032,0.299,0.222,1
"Uvssa",0.465397585620211,-0.360660345832799,0.125,0.093,1
"Fblim1",0.467682391335352,-0.296241714959037,0.12,0.089,1
"Sp110",0.469601796328046,-0.438605899550541,0.109,0.125,1
"Yes1",0.472752694210343,-0.470542941180962,0.179,0.136,1
"Sec61g",0.484349031346647,-0.258728637922512,0.685,0.463,1
"Gm10263",0.488382676248299,-0.374396122512469,0.326,0.249,1
"Tmem258",0.490313286553496,-0.318736694437642,0.283,0.218,1
"Acot13",0.490877332383906,-0.264124043267516,0.13,0.101,1
"Procr",0.492972803697282,-0.517584349144753,0.114,0.125,1
"Lpar6",0.494460966009029,-0.258930385073003,0.152,0.121,1
"Ptrf",0.494577741037638,-0.444271810357045,0.614,0.412,1
"Abcg2",0.497114470457022,-0.33851886557178,0.201,0.16,1
"S100a11",0.500349174804756,-0.268934639149874,0.848,0.626,1
"Flii",0.505773673833232,-0.386056612666471,0.201,0.156,1
"Sox18",0.509389950879468,-0.424856725565949,0.228,0.226,1
"Rps18-ps3",0.51611416838734,-0.340644146799043,0.527,0.366,1
"Hnrnpl",0.521056758799519,-0.293305032953298,0.245,0.191,1
"Tmem242",0.524787989734205,-0.252981322506711,0.114,0.089,1
"Yme1l1",0.525644353676288,-0.566345533484947,0.228,0.218,1
"P3h4",0.547296120442896,-0.28870278207406,0.109,0.086,1
"Clu",0.554016551313318,-0.449482708962124,0.625,0.436,1
"Malat1",0.568556919727812,-0.279380342577185,0.995,1,1
"Txnrd1",0.571362469946742,-0.311913075530039,0.114,0.089,1
"Nmi",0.579122257889057,-0.275524847225709,0.13,0.105,1
"Gadd45g",0.580396287570775,-0.279980666179619,0.484,0.362,1
"Tspan7",0.58404920022486,-0.497958301413988,0.25,0.233,1
"Mfap5",0.596038182209334,-0.282661562109207,0.13,0.105,1
"Cdkn1a",0.597783980923912,-0.330722224962014,0.234,0.191,1
"Idh2",0.613593891419997,-0.296376315511096,0.141,0.117,1
"Lgals1",0.624787909978814,-0.472815587781916,0.207,0.195,1
"Srp54b",0.634038765650132,-0.30404328467655,0.179,0.148,1
"Arglu1",0.635648491300089,-0.442107667073674,0.332,0.253,1
"Lgmn",0.637323617036713,-0.449479282525048,0.212,0.202,1
"Alkbh5",0.64081951384562,-0.450686626579781,0.261,0.202,1
"Sparcl1",0.643339532053397,-0.401556514940007,0.125,0.128,1
"St13",0.649949374621421,-0.382959039913372,0.326,0.257,1
"Dll1",0.684668131642026,-0.353012987945155,0.103,0.086,1
"Skil",0.689406972854228,-0.303225390050859,0.174,0.144,1
