"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Vps72",0.0512053741800088,0.337758469032965,0.195,0.049,1
"Prps1",0.0512053741800088,0.284487999017807,0.195,0.049,1
"Chmp2a",0.0516183745097452,0.276293446419408,0.659,0.439,1
"Suds3",0.0516547015817403,0.446616192346103,0.22,0.073,1
"Nupr1",0.0516547015817403,-0.644598030272563,0.073,0.22,1
"Rpl18",0.0521213368373549,0.283081615322913,0.976,0.707,1
"Tfeb",0.0532722209081599,0.487440501529553,0.146,0.024,1
"Idh3a",0.0532722209081599,0.412793772074447,0.146,0.024,1
"Fam207a",0.0532722209081599,0.338147656920046,0.146,0.024,1
"Ankle2",0.0532722209081599,0.273337887039951,0.146,0.024,1
"Pik3ca",0.0532722209081599,-0.404740062629287,0.024,0.146,1
"Snrnp40",0.0532722209081599,-0.485451075197446,0.024,0.146,1
"Ssr4",0.0533365013108914,0.551656120048459,0.415,0.22,1
"Xbp1",0.0533766423792298,0.64363598322768,0.317,0.146,1
"Acsf2",0.0534935595828708,0.743702819512983,0.22,0.073,1
"Eif2a",0.0534935595828708,0.47930867157063,0.22,0.073,1
"Exosc7",0.0534935595828708,0.464844657299472,0.22,0.073,1
"Endod1",0.0534935595828708,0.45955412902683,0.22,0.073,1
"Bcam",0.0534935595828708,0.44703815809031,0.22,0.073,1
"Aplp2",0.0539952313725044,0.285478474875406,0.902,0.707,1
"Mef2c",0.0542483791110393,0.348520529945126,0.537,0.317,1
"Asah1",0.0544512849001366,0.363670329675326,0.463,0.268,1
"Cnih1",0.0552543697878493,0.420540719983646,0.244,0.098,1
"Samm50",0.0553867672276402,0.388537834205102,0.22,0.073,1
"Srp54b",0.0553867672276402,-0.695551622426917,0.073,0.22,1
"Canx",0.0556117685893423,0.276622234504349,0.488,0.293,1
"Strn4",0.0556748730463225,0.341724654472554,0.146,0.024,1
"Rps19bp1",0.0556748730463225,0.325373579407677,0.146,0.024,1
"Med25",0.0556748730463225,0.294136262043493,0.146,0.024,1
"Fam3a",0.0556748730463225,0.25516491652406,0.146,0.024,1
"Arl8b",0.0556748730463225,-0.335084957657506,0.024,0.146,1
"Lrrfip1",0.0570765714377488,0.685119426016957,0.244,0.098,1
"Yif1a",0.0572464784493811,0.477142548343766,0.293,0.146,1
"Mrps14",0.0576321574971459,0.393363343655374,0.415,0.22,1
"Kctd10",0.0576943472624919,0.27430847485776,0.293,0.122,1
"Shoc2",0.0581671323332079,0.325654696870224,0.146,0.024,1
"Cdkn2aip",0.0581671323332079,0.309759783434928,0.146,0.024,1
"Sccpdh",0.0581671323332079,0.300638985557718,0.146,0.024,1
"Duoxa2",0.0581671323332079,0.300252000476279,0.146,0.024,1
"Itch",0.0581671323332079,0.290699488171857,0.146,0.024,1
"1600012H06Rik",0.0581671323332079,0.269978574286536,0.146,0.024,1
"Med4",0.0581671323332079,0.269165228760464,0.146,0.024,1
"Klf9",0.0584071944467656,0.29348099134229,0.439,0.244,1
"Rer1",0.0586736269563217,0.38246805143539,0.366,0.171,1
"Hint1",0.0588185095247821,0.38121382655323,0.683,0.512,1
"Hexa",0.0592058990131422,0.523397683481134,0.415,0.244,1
"Med10",0.0593408913735082,0.542222043582305,0.22,0.073,1
"Nap1l1",0.0593408913735082,0.495447782923862,0.22,0.073,1
"Ptms",0.0593932610307268,0.273841039503999,0.683,0.439,1
"Eif4h",0.0594723029640739,0.611105788875573,0.341,0.195,1
"Cebpb",0.0596211174724632,-0.673457019248598,0.293,0.463,1
"Tspan4",0.0598790737197021,0.507628756821018,0.317,0.146,1
"Spr",0.0608272789728364,0.405378964430094,0.39,0.195,1
"Mfge8",0.0608272789728364,0.318173068815492,0.39,0.195,1
"1110001J03Rik",0.0608710874813017,0.457062449525385,0.244,0.098,1
"Sox4",0.0612296175166555,0.383395203830494,0.293,0.122,1
"Tfpi",0.0613812412184813,-0.508371872607406,0.098,0.268,1
"March2",0.0616035597957614,-0.448276801001673,0.146,0.317,1
"Pcbp1",0.0625605812552608,0.347870404319401,0.463,0.293,1
"Srsf11",0.062926009562578,0.29658051526026,0.439,0.244,1
"Eif4g2",0.0632386341193205,0.425518656744384,0.561,0.341,1
"Gde1",0.0635264751125152,0.265121464495662,0.22,0.073,1
"Snrpb",0.0635420205054835,0.337575935029268,0.634,0.415,1
"Hspa9",0.0643391905406944,0.46165415778219,0.341,0.171,1
"Eci1",0.0648722588387759,0.427195086313527,0.244,0.098,1
"Ccser2",0.0648738639138004,0.682584195021107,0.317,0.171,1
"Bckdha",0.0649336785163084,0.491318196492249,0.171,0.049,1
"Taf12",0.0649336785163084,0.44165840498143,0.171,0.049,1
"Limch1",0.0649424334616538,0.417269239574534,0.293,0.122,1
"Rbms1",0.0649556973242141,0.287066798621656,0.659,0.39,1
"Tspan9",0.0654287536672504,0.323652461632571,0.415,0.22,1
"Bag3",0.0657090346501325,0.33758061073932,0.22,0.073,1
"Ptpra",0.0657090346501325,0.334187021480073,0.22,0.073,1
"Cr1l",0.0661019375144997,-0.600396087160703,0.171,0.341,1
"Ube2e1",0.0666808922827596,0.59888875976187,0.317,0.171,1
"Sec63",0.0668673705756275,0.353779906856431,0.293,0.122,1
"B230219D22Rik",0.0670741079441954,0.26005182658994,0.366,0.171,1
"Csnk2a1",0.0670880603620259,0.387007594965332,0.415,0.22,1
"Eif4a2",0.067321049288185,0.339093632015024,0.659,0.439,1
"Selk",0.067391484706792,0.266056522606178,0.585,0.39,1
"Gpx3",0.0674558802029274,1.19169239067387,0.171,0.049,1
"Notch2",0.0674558802029274,0.561980797342312,0.171,0.049,1
"Clcn4",0.0674558802029274,0.432037231393432,0.171,0.049,1
"Tmem11",0.0674558802029274,0.431955295488643,0.171,0.049,1
"Apoe",0.0679306143101681,-1.47406485206042,0.244,0.39,1
"l7Rn6",0.0679530363621055,0.357607371171491,0.22,0.073,1
"Vezf1",0.0680615743573316,0.514379561155423,0.293,0.146,1
"Ebp",0.0694137273456121,0.250996377500866,0.268,0.098,1
"Emg1",0.0697468638761503,0.402138275637736,0.341,0.171,1
"Acot7",0.0700581460451307,0.534670886803067,0.171,0.049,1
"Timm50",0.0700581460451307,0.453549194369111,0.171,0.049,1
"Ecscr",0.0702170874432885,0.28235939871004,0.878,0.732,1
"Tmem204",0.0702596849701862,0.371481424681563,0.22,0.073,1
"Nsa2",0.0704193462920151,0.567963256534732,0.317,0.171,1
"Sec11a",0.0704548523408793,0.267998799888938,0.415,0.244,1
"Ssna1",0.0708534390576073,0.593915896883494,0.293,0.171,1
"Dcaf8",0.0708582311891834,0.250320586458041,0.293,0.122,1
"Cycs",0.0709921946102122,0.314324951364245,0.39,0.195,1
"Exoc7",0.0712787493002276,0.503599071116573,0.244,0.098,1
"Sdcbp",0.0726202711658843,0.317006058712504,0.561,0.366,1
"Tmem55b",0.0727422335529308,0.435695117765047,0.171,0.049,1
"Rab1b",0.0727422335529308,0.424933995860843,0.171,0.049,1
"Chmp6",0.0727422335529308,-0.543370239560423,0.049,0.171,1
"mt-Co2",0.0732845393124813,-0.327776520747834,0.927,0.854,1
"Add3",0.0737401969539977,0.621815192013892,0.366,0.22,1
"Adrm1",0.0742993522466259,0.504424708722165,0.195,0.073,1
"Fam43a",0.0745366727751108,0.52526889844218,0.537,0.341,1
"P3h4",0.0755099069589651,0.493470847713595,0.171,0.049,1
"Rasgrf2",0.0755099069589651,0.394406606956031,0.171,0.049,1
"Rnf20",0.0755099069589651,-0.577531141571459,0.049,0.171,1
"Pf4",0.0755099069589651,-0.797154074579983,0.049,0.171,1
"Txndc12",0.0758311779381947,0.3273996491982,0.244,0.098,1
"Syncrip",0.0768131345136863,0.468357183644397,0.268,0.122,1
"Commd1",0.0769302635442308,0.459103539665938,0.317,0.146,1
"Rcn3",0.0772155170869648,0.412155394403921,0.488,0.317,1
"Cox6c",0.0773942326690872,0.309964350634988,0.78,0.561,1
"Cnn3",0.0776665154198185,0.283241879586688,0.732,0.561,1
"Tm2d2",0.0781948279155614,0.297206443738828,0.244,0.098,1
"Ccdc115",0.0783629358592701,0.453387860581765,0.171,0.049,1
"Ormdl2",0.0783629358592701,0.408357873071975,0.171,0.049,1
"Lrrc59",0.0783629358592701,0.396891542434799,0.171,0.049,1
"Wwc2",0.0783629358592701,0.373535127073419,0.171,0.049,1
"Hipk3",0.0783629358592701,0.31042137577429,0.171,0.049,1
"St3gal4",0.0790749472426592,0.3793837116058,0.268,0.122,1
"Ptrf",0.0793568561760829,-0.518621621073729,0.537,0.707,1
"Ubald2",0.0796967791768807,0.320684937070769,0.415,0.22,1
"Cox7c",0.0801604412617327,-0.394001748054947,0.561,0.707,1
"Nrxn2",0.080503218330848,0.448919952600397,0.293,0.146,1
"Mrpl21",0.080618109133697,0.388801145696658,0.244,0.098,1
"Pear1",0.0811035862017204,0.398476996311489,0.366,0.195,1
"Pcm1",0.0813030938053708,0.394309732402866,0.171,0.049,1
"Gm6483",0.0813030938053708,0.390443868424619,0.171,0.049,1
"Pacsin3",0.0813030938053708,0.338549370080802,0.171,0.049,1
"Luc7l",0.0813030938053708,0.331395641228728,0.171,0.049,1
"Xdh",0.0813030938053708,0.275606308686819,0.171,0.049,1
"Galnt1",0.0816819902443574,-0.504690106248401,0.171,0.341,1
"Filip1l",0.0822464056914584,-0.772037387964145,0.073,0.195,1
"2310036O22Rik",0.0829999736179239,0.395939310448297,0.415,0.268,1
"Hdac1",0.0831647335780171,0.341815213361479,0.366,0.195,1
"Ube2l6",0.0843321568482645,0.442469267431851,0.171,0.049,1
"Ckb",0.0843321568482645,0.433381429174419,0.171,0.049,1
"2810474O19Rik",0.0843321568482645,0.397964199001508,0.171,0.049,1
"Clns1a",0.0843321568482645,0.349233703582354,0.171,0.049,1
"Ripk1",0.0843321568482645,0.311607029982832,0.171,0.049,1
"Iqsec1",0.0843321568482645,-0.70645421321928,0.049,0.171,1
"Sfpq",0.0843830987098691,0.294384837294149,0.439,0.268,1
"Sgsm1",0.0844628616601827,0.572555190447913,0.122,0.024,1
"Stxbp3",0.0844628616601827,0.494288599270793,0.122,0.024,1
"Rprd1b",0.0844628616601827,0.487842213160502,0.122,0.024,1
"1110059G10Rik",0.0844628616601827,0.47423968550286,0.122,0.024,1
"Ints12",0.0844628616601827,0.465222177294837,0.122,0.024,1
"Mrps18b",0.0844628616601827,0.447925224025134,0.122,0.024,1
"Tmco3",0.0844628616601827,0.386317452369602,0.122,0.024,1
"Spryd3",0.0844628616601827,0.361156795889022,0.122,0.024,1
"Naa25",0.0844628616601827,0.322883658547425,0.122,0.024,1
"Rbm28",0.0844628616601827,0.312502373716555,0.122,0.024,1
"Ndufaf7",0.0844628616601827,0.300321169304979,0.122,0.024,1
"Aimp2",0.0844628616601827,0.29478623512869,0.122,0.024,1
"Mrpl49",0.0844628616601827,-0.380519514654606,0.024,0.122,1
"Cyhr1",0.0844628616601827,-0.506667115061967,0.024,0.122,1
"Ric1",0.0844628616601827,-0.57195817976954,0.024,0.122,1
"Atxn2",0.0844628616601827,-0.665019682151576,0.024,0.122,1
"Btg2",0.0849730705645538,0.336537124731126,0.707,0.463,1
"Gapvd1",0.0850437614006355,0.355981535450599,0.195,0.073,1
"Rab2a",0.0856176698765464,0.281168377036848,0.512,0.341,1
"Dhrs7",0.0861870658925695,0.43853402569147,0.268,0.122,1
"Sf1",0.0861870658925695,0.334572539780901,0.268,0.122,1
"Eif3m",0.0866885529450771,-0.685806350084282,0.244,0.39,1
"Atp6v1e1",0.0873840805967233,0.413026976976501,0.293,0.146,1
"Cnot3",0.0874519020349776,0.378561844454847,0.171,0.049,1
"Scnm1",0.0874519020349776,0.314834395283295,0.171,0.049,1
"Rasa1",0.0874519020349776,0.256969276316875,0.171,0.049,1
"Ddah2",0.0874519020349776,0.250136667943555,0.171,0.049,1
"Mib1",0.0879175625921985,-0.51675604688869,0.073,0.195,1
"Ggta1",0.088228252506354,0.553534504246434,0.122,0.024,1
"Dnajb14",0.088228252506354,0.497773601072497,0.122,0.024,1
"Zfp422",0.088228252506354,0.39716474785513,0.122,0.024,1
"Kpnb1",0.088228252506354,0.386552468580858,0.122,0.024,1
"Mtfr1l",0.088228252506354,0.365380569208664,0.122,0.024,1
"Aph1a",0.088228252506354,0.360489153050163,0.122,0.024,1
"Parn",0.088228252506354,0.359626323161031,0.122,0.024,1
"Dcp2",0.088228252506354,0.353673685948519,0.122,0.024,1
"Lefty1",0.088228252506354,0.331831031132334,0.122,0.024,1
"Mplkip",0.088228252506354,0.30650066781263,0.122,0.024,1
"Ndufaf2",0.088228252506354,0.305355783056113,0.122,0.024,1
"Pck2",0.088228252506354,0.299472588130106,0.122,0.024,1
"Parp14",0.088228252506354,0.292764306893192,0.122,0.024,1
"Mgat4a",0.088228252506354,0.269213992277979,0.122,0.024,1
"Pdzd11",0.088228252506354,0.250585097690453,0.122,0.024,1
"Zfp263",0.088228252506354,-0.40239170712671,0.024,0.122,1
"3110082I17Rik",0.088228252506354,-0.480971486196163,0.024,0.122,1
"Zfp423",0.088228252506354,-0.679468039020735,0.024,0.122,1
"Fbxl3",0.0886695239534118,-0.730807764264505,0.122,0.268,1
"Itm2c",0.08884652352593,0.284984070441632,0.634,0.39,1
"Cpd",0.0894254593957457,0.410079098761357,0.317,0.171,1
"Tmem14c",0.0905225461597072,0.300703578735325,0.341,0.171,1
"Nsmce2",0.0906641058584868,0.288889761576578,0.171,0.049,1
"Appbp2",0.0908691748208037,0.461945916320209,0.195,0.073,1
"Mrpl12",0.0908691748208037,0.457798130942053,0.195,0.073,1
"Syngr2",0.0908691748208037,0.442036295964239,0.195,0.073,1
"Cebpz",0.0909276975544104,0.296093800518785,0.244,0.098,1
"Krtcap2",0.0919145787177445,0.39239287754786,0.585,0.415,1
"Fibin",0.0921278267639352,0.414126902088542,0.122,0.024,1
"Pisd",0.0921278267639352,0.371017473860079,0.122,0.024,1
"D830026I12Rik",0.0921278267639352,0.349764658667925,0.122,0.024,1
"Peli1",0.0921278267639352,0.339597890705098,0.122,0.024,1
"Man1a2",0.0921278267639352,0.33770256815865,0.122,0.024,1
"Ankrd10",0.0921278267639352,0.320492422557602,0.122,0.024,1
"Rras2",0.0921278267639352,0.318231883388238,0.122,0.024,1
"Acd",0.0921278267639352,0.314382403798105,0.122,0.024,1
"Acap2",0.0921278267639352,0.314315487587135,0.122,0.024,1
"A430105I19Rik",0.0921278267639352,-0.292442801399166,0.024,0.122,1
"Dpcd",0.0921278267639352,-0.303197515526104,0.024,0.122,1
"Zdhhc4",0.0921278267639352,-0.330182040092647,0.024,0.122,1
"Rnf8",0.0921278267639352,-0.390501506232972,0.024,0.122,1
"H2-Ab1",0.0921278267639352,-0.40702113208243,0.024,0.122,1
"Nprl2",0.0921278267639352,-0.43279531683412,0.024,0.122,1
"mt-Nd6",0.0921278267639352,-0.445336718459708,0.024,0.122,1
"Prkab1",0.0921278267639352,-0.471893609044599,0.024,0.122,1
"Gja4",0.0928489244661336,0.565938767839559,0.341,0.171,1
"Cd63",0.0932203421590913,0.254709450996857,0.854,0.585,1
"Mta2",0.0934529817982458,0.586120378522744,0.22,0.098,1
"Crebrf",0.0936642475297681,0.377423331626843,0.244,0.098,1
"Txndc5",0.093970542661895,0.28911573062213,0.171,0.049,1
"Timm8b",0.0947318510004493,0.433279349019533,0.293,0.146,1
"Gnai2",0.0950653803552954,0.257834221822369,0.829,0.61,1
"Calr",0.0951451144575743,0.549793601799745,0.61,0.439,1
"Rgcc",0.0961646627870299,0.478263018986969,0.122,0.024,1
"Kcnk5",0.0961646627870299,0.410116993393137,0.122,0.024,1
"Bcl2l12",0.0961646627870299,0.355414273877378,0.122,0.024,1
"Far1",0.0961646627870299,0.314679255133398,0.122,0.024,1
"Clpb",0.0961646627870299,0.309761426413328,0.122,0.024,1
"Cttnbp2",0.0961646627870299,0.309627680484622,0.122,0.024,1
"Rpa1",0.0961646627870299,0.299720435205527,0.122,0.024,1
"0610009B22Rik",0.0961646627870299,0.291151454299914,0.122,0.024,1
"Taf9b",0.0961646627870299,0.289872992169145,0.122,0.024,1
"Egln1",0.0961646627870299,0.28222256435751,0.122,0.024,1
"Camsap2",0.0961646627870299,-0.291455837370826,0.024,0.122,1
"Prkar2a",0.0961646627870299,-0.300908058190628,0.024,0.122,1
"Rnf149",0.0961646627870299,-0.38863445260419,0.024,0.122,1
"Fbxl2",0.0961646627870299,-0.480723984721517,0.024,0.122,1
"Vps9d1",0.0961646627870299,-0.520937344250307,0.024,0.122,1
"Msh2",0.0961646627870299,-0.535182638479286,0.024,0.122,1
"Ccdc90b",0.0961646627870299,-0.537527157578091,0.024,0.122,1
"mt-Nd5",0.0964095180569342,-0.551683124889086,0.317,0.488,1
"Fzd6",0.096464148009485,0.319568492157723,0.268,0.122,1
"Gpr180",0.0970112851418107,0.419449418880164,0.195,0.073,1
"Pald1",0.0973729829978657,0.292889460835147,0.171,0.049,1
"Ech1",0.0974745881156698,0.268117253971284,0.537,0.317,1
"Dtx1",0.0989791465631969,0.420770171147407,0.439,0.268,1
"Lsm6",0.0991809534565371,0.347574793038549,0.268,0.122,1
"Mrps28",0.0993353657636174,0.35965230210868,0.244,0.098,1
"Utrn",0.0998122448117778,0.370357129385054,0.415,0.268,1
"Angpt2",0.0998996964322825,0.648782884432094,0.293,0.146,1
"Csde1",0.100117070543668,-0.440990287980128,0.171,0.341,1
"Tmem208",0.100204501667436,0.266987910240601,0.195,0.073,1
"Pdlim3",0.100204501667436,-0.388243843115784,0.073,0.195,1
"Ubald1",0.100341829456887,0.365835043008305,0.122,0.024,1
"Mgea5",0.100341829456887,0.338534865645468,0.122,0.024,1
"Mtfr1",0.100341829456887,0.328519839955524,0.122,0.024,1
"Ufl1",0.100341829456887,0.30081573126298,0.122,0.024,1
"Pcdh17",0.100341829456887,0.29545170316283,0.122,0.024,1
"Gpat4",0.100341829456887,0.287046744384628,0.122,0.024,1
"Cdc16",0.100341829456887,0.27837840331198,0.122,0.024,1
"Dennd6a",0.100341829456887,0.277318707999471,0.122,0.024,1
"Lrrc42",0.100341829456887,0.269024607821333,0.122,0.024,1
"Coq10b",0.100341829456887,0.267287493054413,0.122,0.024,1
"Reep1",0.100341829456887,0.263815177787167,0.122,0.024,1
"Gtpbp2",0.100341829456887,0.262011128709572,0.122,0.024,1
"Atg16l1",0.100341829456887,0.252639904426738,0.122,0.024,1
"Aasdhppt",0.100341829456887,-0.382659912173748,0.024,0.122,1
"Ube2z",0.100341829456887,-0.412431761249511,0.024,0.122,1
"Slc25a5",0.100521458939845,0.258208103641291,0.634,0.39,1
"Napa",0.101222240525368,-0.315061266001547,0.195,0.366,1
"Tnrc6c",0.101651641125289,0.334335909553013,0.317,0.171,1
"Ppid",0.102322258228924,0.368684496282592,0.22,0.098,1
"Hnrnph1",0.10324806662126,-0.369139074947517,0.244,0.439,1
"Abca3",0.103480963897049,0.384175730865509,0.195,0.073,1
"Mmp14",0.103480963897049,0.346372921962349,0.195,0.073,1
"Fto",0.103480963897049,0.33905436978987,0.195,0.073,1
"Arid1a",0.103480963897049,0.294864721626444,0.195,0.073,1
"Tgfbi",0.10424969892064,0.681503967601838,0.317,0.171,1
"Ocel1",0.104662381899941,0.295358267790439,0.122,0.024,1
"Cept1",0.104797562347708,0.353243586802452,0.268,0.122,1
"Fam114a2",0.104797562347708,-0.597941226214541,0.122,0.268,1
"Fxyd6",0.105529375415704,0.27942089258116,0.854,0.78,1
"Rrbp1",0.106777262656373,0.453974719913365,0.415,0.268,1
"Sart1",0.106842018112088,0.306145834906708,0.195,0.073,1
"Mrpl38",0.106842018112088,0.27800921928118,0.195,0.073,1
"Ash1l",0.106900226169493,-0.444601442890288,0.171,0.317,1
"Bcas2",0.107136559206568,0.287176250960217,0.341,0.195,1
"Rpn2",0.107450925770186,0.267191669176786,0.585,0.39,1
"Eif3d",0.108070276862492,0.286725261031957,0.293,0.146,1
"Alyref",0.108598396799039,0.434042799285158,0.22,0.098,1
"Dld",0.108598396799039,0.37769626711106,0.22,0.098,1
"Ap2a2",0.10875012443003,0.331241885901094,0.366,0.195,1
"Hic1",0.110289003355215,0.384519673451025,0.195,0.073,1
"Mpv17",0.110289003355215,0.382742151424965,0.195,0.073,1
"Zc3h14",0.110289003355215,0.327148727668472,0.195,0.073,1
"Pmvk",0.110289003355215,0.307849261917463,0.195,0.073,1
"Sigirr",0.110289003355215,0.299354328762181,0.195,0.073,1
"Nr1h3",0.110289003355215,-0.333837244635708,0.073,0.195,1
"Sap30bp",0.110289003355215,-0.501100803055335,0.073,0.195,1
"Bok",0.110571318744594,0.65453279516339,0.244,0.122,1
"Rpp21",0.110571318744594,-0.598539011734965,0.122,0.244,1
"Rab28",0.110663794887914,0.353575010501765,0.268,0.122,1
"Cfl2",0.113805099961455,0.314627460978891,0.293,0.146,1
"Rchy1",0.113805099961455,0.255648160160838,0.293,0.146,1
"Ube2j2",0.113823250247292,0.259710867599696,0.195,0.073,1
"Uqcr10",0.114355620141421,0.258173231702993,0.537,0.341,1
"Dnajc5",0.115001188592133,0.443412874885213,0.146,0.049,1
"Mrpl55",0.115001188592133,0.435884533274731,0.146,0.049,1
"Zkscan3",0.115001188592133,0.352071963625491,0.146,0.049,1
"Pgf",0.115001188592133,-0.697092879302157,0.049,0.146,1
"Hibadh",0.115175278247922,0.475031159629075,0.22,0.098,1
"Sox18",0.115649185592054,-0.512094450935474,0.39,0.512,1
"Etfa",0.116786343130762,0.354053524657763,0.268,0.122,1
"Chchd2",0.116929991046515,0.275610920556491,0.878,0.659,1
"Dcun1d5",0.117446079782482,0.365091805751651,0.195,0.073,1
"Rsu1",0.117855664478279,0.325844301969346,0.537,0.415,1
"Dek",0.117903304948487,0.376903459682611,0.341,0.195,1
"Tigd2",0.11921092739891,0.590002739888812,0.146,0.049,1
"Sptlc1",0.11921092739891,0.462601408271748,0.146,0.049,1
"P4ha2",0.11921092739891,0.396670317346176,0.146,0.049,1
"Dgcr2",0.11921092739891,0.355512673958494,0.146,0.049,1
"Uvrag",0.11921092739891,-0.579159116716551,0.049,0.146,1
"Eef1g",0.119460452372277,0.295783817800019,0.659,0.439,1
"Ssbp1",0.119776908100466,0.423908834354532,0.293,0.146,1
"Nts",0.119825156249056,0.314216466494048,0.488,0.293,1
"Cyp4b1",0.120887741177968,0.255145467701493,0.634,0.415,1
"Ddx1",0.121158802102392,0.293967522666601,0.195,0.073,1
"Anxa2",0.121351312807955,0.269935998557856,0.829,0.707,1
"Phactr2",0.122061450986053,0.379867273694535,0.22,0.098,1
"Wls",0.122436809669189,-0.598711083593704,0.244,0.39,1
"Lsm4",0.122853471432456,0.489743850664651,0.293,0.146,1
"Abcg2",0.122922263283017,0.343703686609601,0.415,0.244,1
"Cdc26",0.123412040170928,0.358104371502294,0.244,0.122,1
"Uba5",0.123540484495574,0.506831292628718,0.146,0.049,1
"Fam63a",0.123540484495574,0.431311463074304,0.146,0.049,1
"Cbfb",0.123540484495574,0.361970606107646,0.146,0.049,1
"Akirin1",0.123540484495574,0.337150152402492,0.146,0.049,1
"Hnrnpdl",0.123596067023321,0.329199128991828,0.341,0.195,1
"Luc7l2",0.124041056358278,-0.385380411742167,0.39,0.537,1
"Rab14",0.124282937563138,0.294764159663056,0.488,0.317,1
"Capns1",0.124458389710568,0.309200595523427,0.634,0.488,1
"Mansc1",0.124962715250284,0.338346093021842,0.195,0.073,1
"Atp1b3",0.125129229207131,0.512047400614398,0.341,0.22,1
"Dpf2",0.125623156394088,0.34144295839555,0.22,0.098,1
"Xaf1",0.125991417886677,0.333266879153557,0.293,0.146,1
"Sdc1",0.125991417886677,0.320831529595143,0.293,0.146,1
"Copa",0.126465185192625,0.317914257570244,0.268,0.122,1
"Pnkd",0.126521788870126,0.321112701660024,0.341,0.195,1
"Rock2",0.126521788870126,0.315473851751767,0.341,0.195,1
"Cyc1",0.1269772174174,0.31997609109797,0.317,0.171,1
"Gm10076",0.127240356173437,-0.526670440422189,0.268,0.415,1
"Nop58",0.127991825712764,0.55859665146805,0.146,0.049,1
"Ncor2",0.127991825712764,0.432320623670467,0.146,0.049,1
"Rela",0.127991825712764,0.406433306439468,0.146,0.049,1
"Nexn",0.127991825712764,0.354596909835726,0.146,0.049,1
"Sh2b3",0.127991825712764,0.317109229562448,0.146,0.049,1
"Mtx1",0.127991825712764,0.263709571229595,0.146,0.049,1
"Ptrhd1",0.127991825712764,-0.450180482960483,0.049,0.146,1
"Gm16286",0.12885910390636,0.263212024460456,0.195,0.073,1
"Cd164",0.129191447496754,0.252036388374297,0.293,0.146,1
"Ivns1abp",0.129265326859045,0.397200016845868,0.22,0.098,1
"Rad21",0.129265326859045,-0.425100750214709,0.098,0.22,1
"Col4a1",0.129265326859045,-0.474272366910834,0.098,0.22,1
"Rad23b",0.129265326859045,-0.477400786004283,0.098,0.22,1
"Clk1",0.130702861257349,-0.605021925857146,0.22,0.366,1
"Gstm1",0.1325203652382,-0.48767778414613,0.439,0.585,1
"Pdia4",0.132534711835923,0.39206417912289,0.341,0.195,1
"Sptlc2",0.132534711835923,-0.358148618737933,0.195,0.341,1
"Hsph1",0.132566892053709,0.347752813541237,0.146,0.049,1
"Tlk1",0.132566892053709,0.342624456027809,0.146,0.049,1
"Dag1",0.132566892053709,0.333126153724816,0.146,0.049,1
"Sumf2",0.132566892053709,0.321508254908401,0.146,0.049,1
"Ifrd1",0.132566892053709,0.27771070620994,0.146,0.049,1
"Gm12216",0.132566892053709,-0.505495521099388,0.049,0.146,1
"Rad23a",0.132988987876658,0.397343785037797,0.22,0.098,1
"Rab3il1",0.132988987876658,0.353777573583382,0.22,0.098,1
"Ppil2",0.132988987876658,0.349052998472181,0.22,0.098,1
"Snapc5",0.133257204495038,0.39914019107507,0.268,0.122,1
"Ctbp1",0.133694411096958,0.29177591210443,0.39,0.244,1
"Gbas",0.1337848198673,0.342328119979294,0.244,0.122,1
"Hes1",0.133973536635448,-0.751810725027425,0.659,0.707,1
"Tpcn1",0.135638586851549,0.476298950551934,0.268,0.146,1
"Cir1",0.135638586851549,-0.561313919354612,0.146,0.268,1
"Cyth3",0.13679515282643,0.351123047725258,0.22,0.098,1
"Fez2",0.13679515282643,0.325673893906395,0.22,0.098,1
"Rbfa",0.13679515282643,0.284915669685209,0.22,0.098,1
"Fam104a",0.13679515282643,0.250829491309998,0.22,0.098,1
"Gas6",0.136895599993144,-0.805770601738571,0.61,0.634,1
"Gm14964",0.137076089011558,0.540769023090258,0.341,0.22,1
"Gsr",0.137267597084885,0.355226095587399,0.146,0.049,1
"Sec61a1",0.137267597084885,0.33906431876935,0.146,0.049,1
"Lrrc57",0.137267597084885,0.335322464125953,0.146,0.049,1
"Sept1",0.137267597084885,0.323989490712359,0.146,0.049,1
"Mea1",0.137267597084885,0.294974412199529,0.146,0.049,1
"Pold4",0.137267597084885,0.278703857965485,0.146,0.049,1
"Gas2l1",0.137267597084885,-0.339513706340057,0.049,0.146,1
"Pcif1",0.137388396612597,0.341909694683843,0.244,0.122,1
"Eef1d",0.137500713382677,0.335164322636108,0.61,0.366,1
"Bloc1s1",0.138804602577581,-0.498405860582335,0.171,0.293,1
"Mdh2",0.139086974743492,0.314379677978057,0.463,0.293,1
"Sf3b2",0.13958431053782,0.420763271609093,0.439,0.293,1
"Top2b",0.140684822047949,0.341305065854557,0.22,0.098,1
"Magt1",0.141066368438479,0.323829577370876,0.244,0.122,1
"Snapin",0.141066368438479,-0.555604857027143,0.122,0.244,1
"Nsmce1",0.141986254258683,0.431614471877372,0.171,0.073,1
"Smndc1",0.141986254258683,0.271127926011394,0.171,0.073,1
"Phc3",0.142095824290234,0.416119052835661,0.146,0.049,1
"Magi1",0.142095824290234,0.402901955758878,0.146,0.049,1
"Fam178a",0.142095824290234,0.346004358610331,0.146,0.049,1
